2026-01-05,deepseek,baseline,basic,detailed,0,True,17,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-05,deepseek,baseline,cool,detailed,1,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [2], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-05,deepseek,baseline,basic,detailed,2,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-05,deepseek,baseline,use,detailed,3,False,19,1,"[[1], [1], [1], [1], [1], [1], [2], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-05,deepseek,baseline,basic,detailed,4,True,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-05,deepseek,PDDL,basic,detailed,0,True,5,"[1, 0]","[[[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 0]], [[1, 0]]]"
2026-01-05,deepseek,PDDL,clean,detailed,1,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-05,deepseek,PDDL,basic,detailed,2,True,5,"[2, 0]","[[[1, 2]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]]]"
2026-01-05,deepseek,PDDL,basic,detailed,3,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-06,deepseek,PDDL,use,detailed,4,False,49,"[1, 0]","[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 2]], [[1, 0], [2, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 1]], [[1, 1], [2, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 1]], [[1, 1]], [[1, 0]]]"
